"","ID","Gene Symbol","ENTREZ_GENE_ID"
"6470","206944_at","HTR6","3362"
"6471","206945_at","LCT","3938"
"6472","206946_at","HCN4","10021"
"6473","206947_at","B3GALT5","10317"
"6474","206948_at","NEU3","10825"
"6475","206949_s_at","RUSC1","23623"
"6476","206950_at","SCN9A","6335"
"6477","206951_at","HIST1H4E","8367"
"6478","206952_at","G6PC","2538"
"6479","206953_s_at","LOC101927458 /// LPHN2","23266 /// 101927458"
"6480","206954_at","WT1-AS","51352"
"6481","206955_at","AQP7 /// LOC100509620 /// LOC101930168","364 /// 100509620 /// 101930168"
"6482","206956_at","BGLAP /// PMF1 /// PMF1-BGLAP","632 /// 11243 /// 100527963"
"6483","206957_at","AGXT","189"
"6484","206958_s_at","UPF3A","65110"
"6485","206959_s_at","UPF3A","65110"
"6486","206960_at","LPAR4","2846"
"6487","206961_s_at","MED20","9477"
"6488","206962_x_at",NA,NA
"6489","206963_s_at","NAT8 /// NAT8B","9027 /// 51471"
"6490","206964_at","NAT8B","51471"
"6491","206965_at","KLF12","11278"
"6492","206966_s_at","KLF12","11278"
"6493","206967_at","CCNT1","904"
"6494","206968_s_at","NFRKB","4798"
"6495","206969_at","KRT34 /// LOC100653049","3885 /// 100653049"
"6496","206970_at","CNTN2","6900"
"6497","206971_at","GPR161","23432"
"6498","206972_s_at","GPR161","23432"
"6499","206973_at","PPFIA2","8499"
"6500","206974_at","CXCR6","10663"
"6501","206975_at","LTA","4049"
"6502","206976_s_at","HSPH1","10808"
"6503","206977_at","PTH","5741"
"6504","206978_at","CCR2","729230"
"6505","206979_at","C8B","732"
"6506","206980_s_at","FLT3LG","2323"
"6507","206981_at","SCN4A","6329"
"6508","206982_at","CRYBA1","1411"
"6509","206983_at","CCR6","1235"
"6510","206984_s_at","RIT2","6014"
"6511","206985_at","HSD17B3","3293"
"6512","206986_at","FGF18","8817"
"6513","206987_x_at","FGF18","8817"
"6514","206988_at","CCL25","6370"
"6515","206989_s_at","SCAF11","9169"
"6516","206990_at","TNR","7143"
"6517","206991_s_at","CCR5","1234"
"6518","206992_s_at","ATP5S","27109"
"6519","206993_at","ATP5S","27109"
"6520","206994_at","CST4","1472"
"6521","206995_x_at","SCARF1","8578"
"6522","206996_x_at","CACNB1","782"
"6523","206997_s_at","HS6ST1","9394"
"6524","206998_x_at","PRB3","5544"
"6525","206999_at","IL12RB2","3595"
"6526","207000_s_at","PPP3CC","5533"
"6527","207001_x_at","TSC22D3","1831"
"6528","207002_s_at","PLAGL1","5325"
"6529","207003_at","GUCA2A","2980"
"6530","207004_at","BCL2","596"
"6531","207005_s_at","BCL2","596"
"6532","207006_s_at","CCDC106","29903"
"6533","207007_at","NR1I3","9970"
"6534","207008_at","CXCR2","3579"
"6535","207009_at","PHOX2B","8929"
"6536","207010_at","GABRB1","2560"
"6537","207011_s_at","PTK7","5754"
"6538","207012_at","MMP16","4325"
"6539","207013_s_at","MMP16","4325"
"6540","207014_at","GABRA2","2555"
"6541","207015_s_at","ALDH1A2","8854"
"6542","207016_s_at","ALDH1A2 /// LOC101928635","8854 /// 101928635"
"6543","207017_at","RAB27B","5874"
"6544","207018_s_at","RAB27B","5874"
"6545","207019_s_at","AKAP4","8852"
"6546","207020_at","HSF2BP","11077"
"6547","207021_at","ZPBP","11055"
"6548","207022_s_at","LDHC","3948"
"6549","207023_x_at","KRT10","3858"
"6550","207024_at","CHRND","1144"
"6551","207025_at","GJC2","57165"
"6552","207026_s_at","ATP2B3","492"
"6553","207027_at","HGFAC","3083"
"6554","207028_at","MYCNOS","10408"
"6555","207029_at","KITLG","4254"
"6556","207030_s_at","CSRP2","1466"
"6557","207031_at","NKX3-2","579"
"6558","207032_s_at","CRISP1","167"
"6559","207033_at","GIF","2694"
"6560","207034_s_at","GLI2","2736"
"6561","207035_at","SLC30A3","7781"
"6562","207036_x_at","GRIN2D","2906"
"6563","207037_at","TNFRSF11A","8792"
"6564","207038_at","SLC16A6","9120"
"6565","207039_at","CDKN2A","1029"
"6566","207040_s_at","ST13","6767"
"6567","207041_at","MASP2","10747"
"6568","207042_at","E2F2","1870"
"6569","207043_s_at","SLC6A9","6536"
"6570","207044_at","THRB","7068"
"6571","207045_at","CCDC132","55610"
"6572","207046_at","HIST1H4A /// HIST1H4B /// HIST1H4C /// HIST1H4D /// HIST1H4E /// HIST1H4F /// HIST1H4H /// HIST1H4I /// HIST1H4J /// HIST1H4K /// HIST1H4L /// HIST2H4A /// HIST2H4B /// HIST4H4","8294 /// 8359 /// 8360 /// 8361 /// 8362 /// 8363 /// 8364 /// 8365 /// 8366 /// 8367 /// 8368 /// 8370 /// 121504 /// 554313"
"6573","207047_s_at","CLCNKA /// CLCNKB","1187 /// 1188"
"6574","207048_at","SLC6A11","6538"
"6575","207049_at","SCN8A","6334"
"6576","207050_at","CACNA2D1","781"
"6577","207051_at","SLC17A4","10050"
"6578","207052_at","HAVCR1","26762"
"6579","207053_at","SLC8A1","6546"
"6580","207054_at","IMPG1","3617"
"6581","207055_at","GPR37L1","9283"
"6582","207056_s_at","SLC4A8","9498"
"6583","207057_at","SLC16A7","9194"
"6584","207058_s_at","PARK2","5071"
"6585","207059_at","PAX9","5083"
"6586","207060_at","EN2","2020"
"6587","207061_at","ERN1","2081"
"6588","207062_at","IAPP","3375"
"6589","207063_at","NCRNA00185 /// TTTY14","55410 /// 83869"
"6590","207064_s_at","AOC2","314"
"6591","207065_at","KRT75","9119"
"6592","207066_at","HRC","3270"
"6593","207067_s_at","HDC","3067"
"6594","207068_at","ZFP37","7539"
"6595","207069_s_at","SMAD6","4091"
"6596","207070_at","RGR","5995"
"6597","207071_s_at","ACO1","48"
"6598","207072_at","IL18RAP","8807"
"6599","207073_at","CDKL2","8999"
"6600","207074_s_at","SLC18A1","6570"
"6601","207075_at","NLRP3","114548"
"6602","207076_s_at","ASS1","445"
"6603","207077_at","CELA2B","51032"
"6604","207078_at","MED6","10001"
"6605","207079_s_at","MED6","10001"
"6606","207080_s_at","PYY","5697"
"6607","207081_s_at","PI4KA","5297"
"6608","207082_at","CSF1","1435"
"6609","207083_s_at","CC2D1A","54862"
"6610","207084_at","POU3F2","5454"
"6611","207085_x_at","CSF2RA","1438"
"6612","207086_x_at","GAGE1 /// GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE13 /// GAGE2A /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8","2543 /// 2574 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 26749 /// 645051 /// 645073 /// 729396 /// 729408 /// 729422 /// 729428 /// 729431 /// 729442 /// 729447 /// 100008586 /// 100101629 /// 100132399"
"6613","207087_x_at","ANK1","286"
"6614","207088_s_at","SLC25A11","8402"
"6615","207089_at","NRAP","4892"
"6616","207090_x_at","ZFP30","22835"
"6617","207091_at","P2RX7","5027"
"6618","207092_at","LEP","3952"
"6619","207093_s_at","LOC101927057 /// OMG","4974 /// 101927057"
"6620","207094_at","CXCR1","3577"
"6621","207095_at","SLC10A2","6555"
"6622","207096_at","SAA2-SAA4 /// SAA4","6291 /// 100528017"
"6623","207097_s_at","SLC17A2","10246"
"6624","207098_s_at","MFN1","55669"
"6625","207099_s_at","CHM","1121"
"6626","207100_s_at","VAMP1","6843"
"6627","207101_at","VAMP1","6843"
"6628","207102_at","AKR1D1","6718"
"6629","207103_at","KCND2","3751"
"6630","207104_x_at","LILRB1","10859"
"6631","207105_s_at","PIK3R2","5296"
"6632","207106_s_at","LTK","4058"
"6633","207107_at","RPE65","6121"
"6634","207108_s_at","NIPBL","25836"
"6635","207109_at","POU2F3","25833"
"6636","207110_at","KCNJ12 /// KCNJ18 /// LOC100996843","3768 /// 100134444 /// 100996843"
"6637","207111_at","EMR1","2015"
"6638","207112_s_at","GAB1","2549"
"6639","207113_s_at","TNF","7124"
"6640","207114_at","LY6G6C","80740"
"6641","207115_x_at","MBTD1","54799"
"6642","207116_s_at","GAPDHS","26330"
"6643","207117_at","ZNF117","51351"
"6644","207118_s_at","MMP23A /// MMP23B","8510 /// 8511"
"6645","207119_at","PRKG1","5592"
"6646","207120_at","ZNF667","63934"
"6647","207121_s_at","MAPK6","5597"
"6648","207122_x_at","SULT1A2","6799"
"6649","207123_s_at","MATN4","8785"
"6650","207124_s_at","GNB5","10681"
"6651","207125_at","ZNF225","7768"
"6652","207126_x_at","UGT1A1 /// UGT1A10 /// UGT1A4 /// UGT1A6 /// UGT1A8 /// UGT1A9","54575 /// 54576 /// 54578 /// 54600 /// 54657 /// 54658"
"6653","207127_s_at","HNRNPH3","3189"
"6654","207128_s_at","ZNF223","7766"
"6655","207129_at","CA5B","11238"
"6656","207130_at","ZMYND8","23613"
"6657","207131_x_at","GGT1 /// GGT2 /// GGTLC1 /// GGTLC2","2678 /// 91227 /// 92086 /// 728441"
"6658","207132_x_at","PFDN5","5204"
"6659","207133_x_at","ALPK1","80216"
"6660","207134_x_at","TPSB2","64499"
"6661","207135_at","HTR2A","3356"
"6662","207136_at","ARR3","407"
"6663","207137_at","TONSL","4796"
"6664","207138_at","PHF2","5253"
"6665","207139_at","ATP4A","495"
"6666","207140_at","ALPI","248"
"6667","207141_s_at","KCNJ3","3760"
"6668","207142_at","KCNJ3","3760"
"6669","207143_at","CDK6","1021"
"6670","207144_s_at","CITED1","4435"
"6671","207145_at","MSTN","2660"
"6672","207146_at","KRT32","3882"
"6673","207147_at","DLX2","1746"
"6674","207148_x_at","MYOZ2","51778"
"6675","207149_at","CDH12","1010"
"6676","207150_at","SLC18A3","6572"
"6677","207151_at","ADCYAP1R1","117"
"6678","207152_at","NTRK2","4915"
"6679","207153_s_at","GLMN","11146"
"6680","207154_at","DIO3","1735"
"6681","207155_at","TBX5","6910"
"6682","207156_at","HIST1H2AG /// HIST1H2AH /// HIST1H2AI /// HIST1H2AK /// HIST1H2AL /// HIST1H2AM","8329 /// 8330 /// 8332 /// 8336 /// 8969 /// 85235"
"6683","207157_s_at","GNG5","2787"
"6684","207158_at","APOBEC1","339"
"6685","207159_x_at","CRTC1","23373"
"6686","207160_at","IL12A","3592"
"6687","207161_at","KIAA0087","9808"
"6688","207162_s_at","CACNA1B","774"
"6689","207163_s_at","AKT1","207"
"6690","207164_s_at","ZBTB18","10472"
"6691","207165_at","HMMR","3161"
"6692","207166_at","GNGT1","2792"
"6693","207167_at","CD101","9398"
"6694","207168_s_at","H2AFY","9555"
"6695","207169_x_at","DDR1 /// MIR4640","780 /// 100616237"
"6696","207170_s_at","LETMD1","25875"
"6697","207172_s_at","CDH11","1009"
"6698","207173_x_at","CDH11","1009"
"6699","207174_at","GPC5","2262"
"6700","207175_at","ADIPOQ","9370"
"6701","207176_s_at","CD80","941"
"6702","207177_at","PTGFR","5737"
"6703","207178_s_at","FRK","2444"
"6704","207179_at","TLX1","3195"
"6705","207180_s_at","HTATIP2","10553"
"6706","207181_s_at","CASP7","840"
"6707","207182_at","GABRA6","2559"
"6708","207183_at","GPR19","2842"
"6709","207184_at","SLC6A13","6540"
"6710","207185_at","SLC10A1","6554"
"6711","207186_s_at","BPTF","2186"
"6712","207187_at","JAK3","3718"
"6713","207188_at","CDK3 /// TEN1-CDK3","1018 /// 100529145"
"6714","207189_s_at","ZZEF1","23140"
"6715","207190_at","ZZEF1","23140"
"6716","207191_s_at","ISLR","3671"
"6717","207192_at","DNASE1L2","1775"
"6718","207193_at","AGRP","181"
"6719","207194_s_at","ICAM4","3386"
"6720","207195_at","CNTN6","27255"
"6721","207196_s_at","TNIP1","10318"
"6722","207197_at","ZIC3","7547"
"6723","207198_s_at","LIMS1 /// LIMS3L","3987 /// 100288695"
"6724","207199_at","TERT","7015"
"6725","207200_at","OTC","5009"
"6726","207201_s_at","SLC22A1","6580"
"6727","207202_s_at","NR1I2","8856"
"6728","207203_s_at","NR1I2","8856"
"6729","207204_at","FSCN2","25794"
"6730","207205_at","CEACAM4","1089"
"6731","207206_s_at","ALOX12","239"
"6732","207207_at","RBMXL2","27288"
"6733","207208_at","RBMXL2","27288"
"6734","207209_at","CETN1","1068"
"6735","207210_at","GABRA3","2556"
"6736","207211_at","USP2","9099"
"6737","207212_at","SLC9A3","6550"
"6738","207213_s_at","USP2","9099"
"6739","207214_at","SPINK4","27290"
"6740","207215_at","GSTTP1","25774"
"6741","207216_at","TNFSF8","944"
"6742","207217_s_at","NOX1","27035"
"6743","207218_at","F9","2158"
"6744","207219_at","ZFP69B","65243"
"6745","207220_at","ART4","420"
"6746","207221_at","F2RL3","9002"
"6747","207222_at","LOC100652777 /// PLA2G10","8399 /// 100652777"
"6748","207223_s_at","PTBP3","9991"
"6749","207224_s_at","SIGLEC7","27036"
"6750","207225_at","AANAT","15"
"6751","207226_at","HIST1H2BN","8341"
"6752","207227_x_at","RFPL2","10739"
"6753","207228_at","PRKACG","5568"
"6754","207229_at","KLRAP1","10748"
"6755","207230_at","CDON","50937"
"6756","207231_at","DZIP3","9666"
"6757","207232_s_at","DZIP3","9666"
"6758","207233_s_at","MITF","4286"
"6759","207234_at","RFX3","5991"
"6760","207235_s_at","GRM5","2915"
"6761","207236_at","ZNF345","25850"
"6762","207237_at","KCNA3","3738"
"6763","207238_s_at","PTPRC","5788"
"6764","207239_s_at","CDK16","5127"
"6765","207240_s_at","LHCGR","3973"
"6766","207241_at","C4orf6","10141"
"6767","207242_s_at","GRIK1","2897"
"6768","207243_s_at","CALM1 /// CALM2 /// CALM3","801 /// 805 /// 808"
"6769","207244_x_at","CYP2A6","1548"
"6770","207245_at","UGT2B17","7367"
"6771","207246_at","ZFY","7544"
"6772","207247_s_at","ZFX /// ZFY","7543 /// 7544"
"6773","207248_at","KCNA4","3739"
"6774","207249_s_at","SLC28A2","9153"
"6775","207250_at","SIX6","4990"
"6776","207251_at","MEP1B","4225"
"6777","207252_at","INE1","8552"
"6778","207253_s_at","UBN1","29855"
"6779","207254_at","SLC15A1","6564"
"6780","207255_at","LEPR /// LEPROT","3953 /// 54741"
"6781","207256_at","MBL2","4153"
"6782","207257_at","EPO","2056"
"6783","207258_at","DSCR4","10281"
"6784","207259_at","LINC00483","55018"
"6785","207260_at","FEV","54738"
"6786","207261_at","CNGA3","1261"
"6787","207262_at","APOF","319"
"6788","207263_x_at","VEZT","55591"
"6789","207264_at","KDELR3","11015"
"6790","207265_s_at","KDELR3","11015"
"6791","207266_x_at","RBMS1","5937"
"6792","207267_s_at","RIPPLY3","53820"
"6793","207268_x_at","ABI2","10152"
"6794","207269_at","DEFA4","1669"
"6795","207270_x_at","CD300C","10871"
"6796","207271_x_at","SPAG11A /// SPAG11B","10407 /// 653423"
"6797","207272_at","ZNF80","7634"
"6798","207273_at",NA,NA
"6799","207274_at","CHRNE","1145"
"6800","207275_s_at","ACSL1","2180"
"6801","207276_at","CDR1","1038"
"6802","207277_at","CD209","30835"
"6803","207278_s_at","CD209","30835"
"6804","207279_s_at","NEBL","10529"
"6805","207280_at","RNF185-AS1","100852405"
"6806","207281_x_at","VCX2","51480"
"6807","207282_s_at","MYOG","4656"
"6808","207283_at","RPL23AP32","56969"
"6809","207284_s_at","ASPH","444"
"6810","207285_x_at","CSHL1","1444"
"6811","207286_at","CEP135","9662"
"6812","207287_at","BIN3-IT1","80094"
"6813","207288_at","ASMTL-AS1","80161"
"6814","207289_at","MMP25","64386"
"6815","207290_at","PLXNA2","5362"
"6816","207291_at","PRRG4","79056"
"6817","207292_s_at","MAPK7","5598"
"6818","207293_s_at","AGTR2","186"
"6819","207294_at","AGTR2","186"
"6820","207295_at","SCNN1G","6340"
"6821","207296_at","ZNF343","79175"
"6822","207298_at","SLC17A3","10786"
"6823","207299_s_at","GRM1","2911"
"6824","207300_s_at","F7","2155"
"6825","207301_at","EFNA5","1946"
"6826","207302_at","SGCG","6445"
"6827","207303_at","PDE1C","5137"
"6828","207304_at","ZNF45","7596"
"6829","207305_s_at","TRAPPC8","22878"
"6830","207306_at","TCF15","6939"
"6831","207307_at","HTR2C","3358"
"6832","207308_at","SLCO1A2","6579"
"6833","207309_at","NOS1","4842"
"6834","207310_s_at","NOS1","4842"
"6835","207311_at","DOC2B","8447"
"6836","207312_at","PHKG1","5260"
"6837","207313_x_at","KIR3DL1 /// KIR3DL2","3811 /// 3812"
"6838","207314_x_at","KIR3DL1 /// KIR3DL2","3811 /// 3812"
"6839","207315_at","CD226","10666"
"6840","207316_at","HAS1","3036"
"6841","207317_s_at","CASQ2","845"
"6842","207318_s_at","CDK13","8621"
"6843","207319_s_at","CDK13","8621"
"6844","207320_x_at","STAU1","6780"
"6845","207321_s_at","ABCB9","23457"
"6846","207322_at","ITSN1","6453"
"6847","207323_s_at","MBP","4155"
"6848","207324_s_at","DSC1","1823"
"6849","207325_x_at","MAGEA1","4100"
"6850","207326_at","BTC","685"
"6851","207327_at","EYA4","2070"
"6852","207328_at","ALOX15","246"
"6853","207329_at","MMP8","4317"
"6854","207330_at","PZP","5858"
"6855","207331_at","CENPF","1063"
"6856","207332_s_at","TFRC","7037"
"6857","207333_at","NMBR","4829"
"6858","207334_s_at","TGFBR2","7048"
"6859","207335_x_at","ATP5I","521"
"6860","207336_at","SOX5","6660"
"6861","207337_at","CTAG2","30848"
"6862","207338_s_at","ZNF200","7752"
"6863","207339_s_at","LTB","4050"
"6864","207341_at","PRTN3","5657"
"6865","207342_at","CNGB1","1258"
"6866","207343_at","LYZL6","57151"
"6867","207344_at","AKAP3","10566"
"6868","207345_at","FST","10468"
"6869","207346_at","STX2","2054"
"6870","207347_at","ERCC6","2074"
"6871","207348_s_at","LIG3","3980"
"6872","207349_s_at","UCP3","7352"
"6873","207350_s_at","VAMP4","8674"
"6874","207351_s_at","SH2D2A","9047"
"6875","207352_s_at","GABRB2","2561"
"6876","207353_s_at","HMX1","3166"
"6877","207354_at","CCL16","6360"
"6878","207355_at","SLC1A7","6512"
"6879","207356_at","DEFB4A /// DEFB4B","1673 /// 100289462"
"6880","207357_s_at","GALNT10","55568"
"6881","207358_x_at","MACF1","23499"
"6882","207359_at","CAMKK2","10645"
"6883","207360_s_at","NTSR1","4923"
"6884","207361_at","HBP1","26959"
"6885","207362_at","SLC30A4","7782"
"6886","207363_at","RS1","6247"
"6887","207364_at","TEX28","1527"
"6888","207365_x_at","USP34","9736"
"6889","207366_at","KCNS1","3787"
"6890","207367_at","ATP12A","479"
"6891","207368_at","HTR1D","3352"
"6892","207369_at","BRS3","680"
"6893","207370_at","IBSP","3381"
"6894","207371_at",NA,NA
"6895","207372_s_at","ENTPD2","954"
"6896","207373_at","HOXD10","3236"
"6897","207374_at","PLSCR2","57047"
"6898","207375_s_at","IL15RA","3601"
"6899","207376_at","VENTX","27287"
"6900","207377_at","PPP1R2P9","80316"
"6901","207378_at","TREH","11181"
"6902","207379_at","EDIL3","10085"
"6903","207380_x_at","NOX1","27035"
"6904","207381_at","ALOX12B","242"
"6905","207382_at","TP63","8626"
"6906","207383_s_at","RHBDL1","9028"
"6907","207384_at","PGLYRP1","8993"
"6908","207385_at","TFDP3","51270"
"6909","207386_at","CYP7B1","9420"
"6910","207387_s_at","GK","2710"
"6911","207388_s_at","PTGES","9536"
"6912","207389_at","GP1BA","2811"
"6913","207390_s_at","SMTN","6525"
"6914","207391_s_at","PIP5K1A","8394"
"6915","207392_x_at","UGT2B15","7366"
"6916","207393_at","HCRTR2","3062"
"6917","207394_at","ZNF137P","7696"
"6918","207395_at","BTN1A1","696"
"6919","207396_s_at","ALG3","10195"
"6920","207397_s_at","HOXD13","3239"
"6921","207398_at","HOXD13","3239"
"6922","207399_at","BFSP2","8419"
"6923","207400_at","NPY5R","4889"
"6924","207401_at","PROX1","5629"
"6925","207402_at","ZNF132","7691"
"6926","207403_at","IRS4","8471"
"6927","207404_s_at","HTR1E","3354"
"6928","207405_s_at","RAD17","5884"
"6929","207406_at","CYP7A1","1581"
"6930","207407_x_at","CYP4A11","1579"
"6931","207408_at","SLC22A14","9389"
"6932","207409_at","LECT2","3950"
"6933","207410_s_at","TLX2","3196"
"6934","207412_x_at","CELP","1057"
"6935","207413_s_at","SCN5A","6331"
"6936","207414_s_at","LOC100507472 /// PCSK6","5046 /// 100507472"
"6937","207415_at","PLA2R1","22925"
"6938","207416_s_at","NFATC3","4775"
"6939","207417_s_at","ZNF177 /// ZNF559-ZNF177","7730 /// 100529215"
"6940","207418_s_at","DDO","8528"
"6941","207419_s_at","RAC2","5880"
"6942","207420_at","COLEC10","10584"
"6943","207421_at","CA5A","763"
"6944","207422_at","ADAM20","8748"
"6945","207423_s_at","ADAM20","8748"
"6946","207424_at","MYF5","4617"
"6947","207425_s_at","SEPT9","10801"
"6948","207426_s_at","TNFSF4","7292"
"6949","207427_at","ACR","49"
"6950","207428_x_at","CDK11A /// CDK11B","984 /// 728642"
"6951","207429_at","SLC22A2","6582"
"6952","207430_s_at","MSMB","4477"
"6953","207431_s_at","DEGS1","8560"
"6954","207432_at","BEST2","54831"
"6955","207433_at","IL10","3586"
"6956","207434_s_at","FXYD2 /// FXYD6-FXYD2","486 /// 100533181"
"6957","207435_s_at","SRRM2","23524"
